,MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,ARRIVAL_DELAY,CANCELLED
5722692,12,25,5,MCO,ORD,1750,-12.0,0
5722693,12,25,5,LBE,MCO,1750,4.0,0
5722694,12,25,5,DRO,PHX,1750,114.0,0
5722695,12,25,5,MSY,ORD,1750,45.0,0
5722696,12,25,5,ORD,ATL,1750,12.0,0
5722697,12,25,5,DEN,ORD,1750,16.0,0
5722698,12,25,5,DEN,BOS,1750,-46.0,0
5722699,12,25,5,DEN,MIA,1750,-13.0,0
5722700,12,25,5,IAH,MSY,1750,-8.0,0
5722701,12,25,5,IAH,SFO,1750,-15.0,0
5722702,12,25,5,IAH,SAN,1750,-8.0,0
5722703,12,25,5,LAX,ORD,1750,-28.0,0
5722704,12,25,5,SEA,LAX,1750,-11.0,0
5722705,12,25,5,BNA,MCO,1750,35.0,0
5722706,12,25,5,BUF,BWI,1750,14.0,0
5722707,12,25,5,BUR,SJC,1750,17.0,0
5722708,12,25,5,BWI,ALB,1750,-11.0,0
5722709,12,25,5,BWI,CLT,1750,23.0,0
5722710,12,25,5,TPA,MHT,1750,14.0,0
5722711,12,25,5,MDW,MSP,1750,-12.0,0
5722712,12,25,5,MDW,PHX,1750,10.0,0
5722713,12,25,5,ORF,BWI,1750,-15.0,0
5722714,12,25,5,PHL,ATL,1750,-1.0,0
5722715,12,25,5,PVD,MCO,1750,-7.0,0
5722716,12,25,5,SAN,LAS,1750,50.0,0
5722717,12,25,5,SAT,MDW,1750,-15.0,0
5722718,12,25,5,SEA,SJC,1750,-2.0,0
5722719,12,25,5,DAL,SMF,1750,0.0,0
5722720,12,25,5,DEN,DAY,1750,13.0,0
5722721,12,25,5,DEN,IAD,1750,12.0,0
5722722,12,25,5,DEN,IND,1750,19.0,0
5722723,12,25,5,DEN,LGA,1750,-2.0,0
5722724,12,25,5,DEN,PIT,1750,10.0,0
5722725,12,25,5,FLL,MDW,1750,-14.0,0
5722726,12,25,5,MCO,CAK,1750,-24.0,0
5722727,12,25,5,SAN,DFW,1750,-27.0,0
5722728,12,25,5,LGA,DFW,1750,12.0,0
5722729,12,25,5,DFW,IAH,1750,-7.0,0
5722730,12,25,5,MCO,MIA,1750,-12.0,0
5722731,12,25,5,PHX,PDX,1750,-12.0,0
5722732,12,25,5,PHX,DFW,1750,-5.0,0
5722733,12,25,5,IAH,CLT,1750,33.0,0
5722734,12,25,5,CLT,TPA,1750,-11.0,0
5722735,12,25,5,CLT,ORD,1750,-25.0,0
5722736,12,25,5,STL,PHX,1750,9.0,0
5722737,12,25,5,PHL,FLL,1750,-6.0,0
5722738,12,25,5,PHL,IND,1750,-4.0,0
5722739,12,25,5,IAH,SEA,1750,39.0,0
5722740,12,25,5,BLI,HNL,1750,3.0,0
5722741,12,25,5,SJC,SEA,1750,10.0,0
5722742,12,25,5,TPA,MIA,1750,-8.0,0
5722743,12,25,5,RDU,BOS,1750,-11.0,0
5722744,12,25,5,MOB,IAH,1751,-35.0,0
5722745,12,25,5,ORD,JFK,1751,-18.0,0
5722746,12,25,5,MFR,SFO,1752,78.0,0
5722747,12,25,5,HYS,DEN,1753,-11.0,0
5722748,12,25,5,PHX,SFO,1753,13.0,0
5722749,12,25,5,MAF,DFW,1753,-7.0,0
5722750,12,25,5,IAH,ORD,1753,-48.0,0
5722751,12,25,5,ORD,BOS,1753,70.0,0
5722752,12,25,5,IAH,SMF,1753,-14.0,0
5722753,12,25,5,ATL,SFO,1754,-11.0,0
5722754,12,25,5,BUF,ATL,1754,28.0,0
5722755,12,25,5,SAN,DEN,1754,-21.0,0
5722756,12,25,5,IAH,CLT,1754,28.0,0
5722757,12,25,5,ORD,RDU,1754,-17.0,0
5722758,12,25,5,CLT,DCA,1754,-15.0,0
5722759,12,25,5,CLT,DTW,1754,-18.0,0
5722760,12,25,5,BUF,BOS,1754,-22.0,0
5722761,12,25,5,SEA,JNU,1755,2.0,0
5722762,12,25,5,LGA,FLL,1755,-13.0,0
5722763,12,25,5,RSW,LGA,1755,-31.0,0
5722764,12,25,5,JFK,ATL,1755,-17.0,0
5722765,12,25,5,LFT,DFW,1755,-16.0,0
5722766,12,25,5,ATL,RDU,1755,-6.0,0
5722767,12,25,5,TPA,ATL,1755,-13.0,0
5722768,12,25,5,LGA,RSW,1755,-33.0,0
5722769,12,25,5,SFO,HNL,1755,-31.0,0
5722770,12,25,5,IAD,SFO,1755,-1.0,0
5722771,12,25,5,MCO,SFO,1755,-26.0,0
5722772,12,25,5,ORD,RIC,1755,9.0,0
5722773,12,25,5,IAH,LAS,1755,-15.0,0
5722774,12,25,5,AUS,LAX,1755,18.0,0
5722775,12,25,5,DAL,LAS,1755,-13.0,0
5722776,12,25,5,MSY,STL,1755,5.0,0
5722777,12,25,5,PDX,SMF,1755,5.0,0
5722778,12,25,5,PIT,MDW,1755,-14.0,0
5722779,12,25,5,RDU,DAL,1755,16.0,0
5722780,12,25,5,RDU,PHX,1755,128.0,0
5722781,12,25,5,ROC,BWI,1755,-4.0,0
5722782,12,25,5,SMF,SNA,1755,0.0,0
5722783,12,25,5,DCA,MDW,1755,-12.0,0
5722784,12,25,5,HOU,MCI,1755,-13.0,0
5722785,12,25,5,ICT,DAL,1755,-7.0,0
5722786,12,25,5,LAX,HOU,1755,-12.0,0
5722787,12,25,5,LGA,STL,1755,-17.0,0
5722788,12,25,5,TUL,DFW,1755,-8.0,0
5722789,12,25,5,DFW,SAT,1755,-9.0,0
5722790,12,25,5,PHX,SLC,1755,7.0,0
5722791,12,25,5,PHL,SFO,1755,-15.0,0
5722792,12,25,5,RDU,CLT,1755,-7.0,0
5722793,12,25,5,CLT,JAX,1755,-9.0,0
5722794,12,25,5,JAX,CLT,1755,-16.0,0
5722795,12,25,5,RIC,CLT,1755,-24.0,0
5722796,12,25,5,RDU,SEA,1755,-8.0,0
5722797,12,25,5,CHS,SEA,1755,-11.0,0
5722798,12,25,5,BOS,IAD,1755,-14.0,0
5722799,12,25,5,MCO,JFK,1755,-8.0,0
5722800,12,25,5,BWI,FLL,1755,-6.0,0
5722801,12,25,5,RSW,DCA,1755,-18.0,0
5722802,12,25,5,FLL,RDU,1755,-14.0,0
5722803,12,25,5,TPA,CLE,1756,206.0,0
5722804,12,25,5,MCO,SJU,1756,6.0,0
5722805,12,25,5,EWR,SAT,1756,-7.0,0
5722806,12,25,5,IAH,MSY,1757,10.0,0
5722807,12,25,5,ORD,PHL,1757,19.0,0
5722808,12,25,5,MLU,DFW,1758,-12.0,0
5722809,12,25,5,HSV,IAH,1758,9.0,0
5722810,12,25,5,ICT,DFW,1758,-12.0,0
5722811,12,25,5,ATL,LAS,1759,-14.0,0
5722812,12,25,5,ATL,GNV,1759,-10.0,0
5722813,12,25,5,GSP,ATL,1759,6.0,0
5722814,12,25,5,LIH,HNL,1759,-6.0,0
5722815,12,25,5,LAX,DEN,1759,-5.0,0
5722816,12,25,5,MSP,PHX,1759,7.0,0
5722817,12,25,5,CLT,PWM,1759,-9.0,0
5722818,12,25,5,EWR,BOS,1759,7.0,0
5722819,12,25,5,DCA,BDL,1759,-17.0,0
5722820,12,25,5,LGA,MCO,1759,-18.0,0
5722821,12,25,5,ATL,BOS,1800,-10.0,0
5722822,12,25,5,EWR,ATL,1800,-13.0,0
5722823,12,25,5,EWR,BNA,1800,2.0,0
5722824,12,25,5,CLE,LGA,1800,-20.0,0
5722825,12,25,5,IAH,HOB,1800,-19.0,0
5722826,12,25,5,LGA,CLT,1800,15.0,0
5722827,12,25,5,EWR,DSM,1800,5.0,0
5722828,12,25,5,ORD,DEN,1800,19.0,0
5722829,12,25,5,DEN,LAS,1800,-13.0,0
5722830,12,25,5,TPA,PHL,1800,-13.0,0
5722831,12,25,5,HNL,KOA,1800,-5.0,0
5722832,12,25,5,LGA,ATL,1800,-16.0,0
5722833,12,25,5,ATL,PNS,1800,18.0,0
5722834,12,25,5,LGA,MCO,1800,3.0,0
5722835,12,25,5,ORD,CVG,1800,-17.0,0
5722836,12,25,5,FLG,PHX,1800,-22.0,0
5722837,12,25,5,SEA,FAT,1800,-31.0,0
5722838,12,25,5,SEA,BOI,1800,-23.0,0
5722839,12,25,5,IAD,DEN,1800,-15.0,0
5722840,12,25,5,ORD,LGA,1800,28.0,0
5722841,12,25,5,DEN,DSM,1800,-7.0,0
5722842,12,25,5,BWI,IAH,1800,-9.0,0
5722843,12,25,5,RSW,IAH,1800,-36.0,0
5722844,12,25,5,DEN,MSN,1800,-10.0,0
5722845,12,25,5,EWR,CLE,1800,11.0,0
5722846,12,25,5,DAL,DCA,1800,-26.0,0
5722847,12,25,5,BHM,BWI,1800,213.0,0
5722848,12,25,5,BWI,CLE,1800,-6.0,0
5722849,12,25,5,CMH,DEN,1800,0.0,0
5722850,12,25,5,CMH,MDW,1800,22.0,0
5722851,12,25,5,DAL,DEN,1800,0.0,0
5722852,12,25,5,DAL,HOU,1800,8.0,0
5722853,12,25,5,TPA,FLL,1800,-12.0,0
5722854,12,25,5,OAK,ONT,1800,14.0,0
5722855,12,25,5,PBI,ISP,1800,-21.0,0
5722856,12,25,5,RIC,ATL,1800,-13.0,0
5722857,12,25,5,RNO,LAS,1800,0.0,0
5722858,12,25,5,SAN,SAT,1800,1.0,0
5722859,12,25,5,SJU,BWI,1800,-27.0,0
5722860,12,25,5,SLC,DEN,1800,-6.0,0
5722861,12,25,5,DEN,SEA,1800,-16.0,0
5722862,12,25,5,GEG,OAK,1800,-31.0,0
5722863,12,25,5,HOU,DAL,1800,-11.0,0
5722864,12,25,5,HOU,HRL,1800,-12.0,0
5722865,12,25,5,LAS,DEN,1800,18.0,0
5722866,12,25,5,LAS,SJC,1800,-6.0,0
5722867,12,25,5,LAX,AUS,1800,-19.0,0
5722868,12,25,5,LAX,OAK,1800,-5.0,0
5722869,12,25,5,MCI,OAK,1800,-4.0,0
5722870,12,25,5,OGG,DFW,1800,-22.0,0
5722871,12,25,5,LAX,KOA,1800,-41.0,0
5722872,12,25,5,CLT,SJU,1800,7.0,0
5722873,12,25,5,SEA,PHX,1800,-11.0,0
5722874,12,25,5,CLT,SLC,1800,-13.0,0
5722875,12,25,5,PDX,PHX,1800,13.0,0
5722876,12,25,5,ATL,PHX,1800,1.0,0
5722877,12,25,5,IND,PHX,1800,3.0,0
5722878,12,25,5,PHL,SAN,1800,14.0,0
5722879,12,25,5,CLT,ORF,1800,-7.0,0
5722880,12,25,5,LGA,DCA,1800,-7.0,0
5722881,12,25,5,SEA,LIH,1800,-14.0,0
5722882,12,25,5,ONT,SEA,1800,0.0,0
5722883,12,25,5,JFK,RSW,1800,21.0,0
5722884,12,25,5,MCO,SJU,1800,120.0,0
5722885,12,25,5,LAX,DFW,1800,-10.0,0
5722886,12,25,5,EWR,DFW,1800,-19.0,0
5722887,12,25,5,ORD,LGA,1801,,1
5722888,12,25,5,DTW,DEN,1801,94.0,0
5722889,12,25,5,SEA,LGB,1801,5.0,0
5722890,12,25,5,ORD,IAD,1802,9.0,0
5722891,12,25,5,PHL,LAX,1802,18.0,0
5722892,12,25,5,MCO,LAX,1803,70.0,0
5722893,12,25,5,ORD,CID,1803,7.0,0
5722894,12,25,5,CVG,MIA,1803,15.0,0
5722895,12,25,5,HNL,ITO,1803,46.0,0
5722896,12,25,5,ORD,MHK,1804,-1.0,0
5722897,12,25,5,MSP,SFO,1804,-14.0,0
5722898,12,25,5,PSP,SFO,1804,99.0,0
5722899,12,25,5,CLT,BOS,1804,-22.0,0
5722900,12,25,5,HNL,MSP,1805,-2.0,0
5722901,12,25,5,ATL,DEN,1805,50.0,0
5722902,12,25,5,ORD,SCE,1805,7.0,0
5722903,12,25,5,PHL,RSW,1805,60.0,0
5722904,12,25,5,LAX,LAS,1805,-4.0,0
5722905,12,25,5,PSP,PHX,1805,-4.0,0
5722906,12,25,5,PHX,BFL,1805,51.0,0
5722907,12,25,5,SAN,LAX,1805,-15.0,0
5722908,12,25,5,SFO,PSP,1805,-18.0,0
5722909,12,25,5,FLL,SFO,1805,-45.0,0
5722910,12,25,5,SFO,OGG,1805,-20.0,0
5722911,12,25,5,AUS,HOU,1805,-12.0,0
5722912,12,25,5,BWI,MCO,1805,-11.0,0
5722913,12,25,5,DAL,AMA,1805,-6.0,0
5722914,12,25,5,MDW,LAS,1805,2.0,0
5722915,12,25,5,MDW,MCI,1805,1.0,0
5722916,12,25,5,OMA,STL,1805,0.0,0
5722917,12,25,5,PHX,ELP,1805,-13.0,0
5722918,12,25,5,PHX,OAK,1805,-5.0,0
5722919,12,25,5,PIT,BWI,1805,-22.0,0
5722920,12,25,5,SAT,ATL,1805,-11.0,0
5722921,12,25,5,DAL,TUL,1805,-13.0,0
5722922,12,25,5,DEN,BOS,1805,-5.0,0
5722923,12,25,5,DEN,JAX,1805,6.0,0
5722924,12,25,5,FLL,BWI,1805,8.0,0
5722925,12,25,5,FLL,CMH,1805,-20.0,0
5722926,12,25,5,FLL,HOU,1805,-7.0,0
5722927,12,25,5,HOU,MCO,1805,1.0,0
5722928,12,25,5,LAS,OAK,1805,3.0,0
5722929,12,25,5,LAX,IND,1805,-28.0,0
5722930,12,25,5,LAX,MDW,1805,-1.0,0
5722931,12,25,5,MCI,DAL,1805,7.0,0
5722932,12,25,5,MCI,DCA,1805,-12.0,0
5722933,12,25,5,IAH,PHX,1805,26.0,0
5722934,12,25,5,CLT,SEA,1805,-14.0,0
5722935,12,25,5,PHL,SEA,1805,9.0,0
5722936,12,25,5,PHL,SJU,1805,22.0,0
5722937,12,25,5,CLT,EWR,1805,-5.0,0
5722938,12,25,5,PHL,LAS,1805,1.0,0
5722939,12,25,5,CLT,SFO,1805,16.0,0
5722940,12,25,5,CLT,RDU,1805,-3.0,0
5722941,12,25,5,CLT,IAH,1805,-1.0,0
5722942,12,25,5,LAX,SEA,1805,5.0,0
5722943,12,25,5,BDL,SJU,1805,-26.0,0
5722944,12,25,5,BOS,MCO,1806,-8.0,0
5722945,12,25,5,EWR,BTV,1807,4.0,0
5722946,12,25,5,PHX,SFO,1807,-8.0,0
5722947,12,25,5,AMA,DFW,1808,-33.0,0
5722948,12,25,5,AUS,LAX,1808,7.0,0
5722949,12,25,5,IAD,MCO,1808,16.0,0
5722950,12,25,5,SJU,MCO,1808,-10.0,0
5722951,12,25,5,LGB,PDX,1808,17.0,0
5722952,12,25,5,DFW,XNA,1809,27.0,0
5722953,12,25,5,PHL,SFO,1809,-6.0,0
5722954,12,25,5,IAH,SEA,1809,-29.0,0
5722955,12,25,5,IAH,ASE,1809,-6.0,0
5722956,12,25,5,SAT,DFW,1809,-22.0,0
5722957,12,25,5,ATL,FLL,1810,-4.0,0
5722958,12,25,5,SGF,ATL,1810,-11.0,0
5722959,12,25,5,PHF,ATL,1810,-5.0,0
5722960,12,25,5,DFW,DEN,1810,77.0,0
5722961,12,25,5,LAX,DEN,1810,58.0,0
5722962,12,25,5,CLE,MCO,1810,-6.0,0
5722963,12,25,5,PDX,HNL,1810,-21.0,0
5722964,12,25,5,LGA,BUF,1810,130.0,0
5722965,12,25,5,PHX,SBA,1810,6.0,0
5722966,12,25,5,PDX,ONT,1810,-34.0,0
5722967,12,25,5,SFO,RDM,1810,13.0,0
5722968,12,25,5,ORD,CHS,1810,13.0,0
5722969,12,25,5,SFO,SAN,1810,-10.0,0
5722970,12,25,5,ATL,DCA,1810,-10.0,0
5722971,12,25,5,AUS,OAK,1810,-17.0,0
5722972,12,25,5,BWI,DAL,1810,25.0,0
5722973,12,25,5,CHS,BNA,1810,-7.0,0
5722974,12,25,5,CLE,MDW,1810,-13.0,0
5722975,12,25,5,TPA,PIT,1810,-11.0,0
5722976,12,25,5,MDW,MCO,1810,0.0,0
5722977,12,25,5,MSP,MDW,1810,-18.0,0
5722978,12,25,5,SEA,OAK,1810,-28.0,0
5722979,12,25,5,SJC,SNA,1810,50.0,0
5722980,12,25,5,SLC,LAS,1810,83.0,0
5722981,12,25,5,DEN,BWI,1810,-8.0,0
5722982,12,25,5,DEN,FLL,1810,13.0,0
5722983,12,25,5,DEN,RDU,1810,9.0,0
5722984,12,25,5,FLL,BDL,1810,-2.0,0
5722985,12,25,5,LAX,PHX,1810,-7.0,0
5722986,12,25,5,MCI,MSP,1810,-22.0,0
5722987,12,25,5,MDW,CLE,1810,-14.0,0
5722988,12,25,5,BWI,DFW,1810,0.0,0
5722989,12,25,5,DFW,AUS,1810,-16.0,0
5722990,12,25,5,CLT,SAN,1810,-6.0,0
5722991,12,25,5,PHX,SFO,1810,-16.0,0
5722992,12,25,5,PHX,LAS,1810,17.0,0
5722993,12,25,5,PHX,ONT,1810,34.0,0
5722994,12,25,5,PHX,SAN,1810,26.0,0
5722995,12,25,5,PHL,MCO,1810,-8.0,0
5722996,12,25,5,CLT,PIT,1810,5.0,0
5722997,12,25,5,PHL,PHX,1810,-6.0,0
5722998,12,25,5,PHL,TPA,1810,-10.0,0
5722999,12,25,5,TPA,SEA,1810,-40.0,0
5723000,12,25,5,SEA,ORD,1810,-14.0,0
5723001,12,25,5,SWF,MCO,1810,-19.0,0
5723002,12,25,5,FLL,DTW,1810,-23.0,0
5723003,12,25,5,JFK,PBI,1810,-17.0,0
5723004,12,25,5,BHM,IAH,1811,178.0,0
5723005,12,25,5,DAY,ATL,1811,-13.0,0
5723006,12,25,5,OKC,DFW,1811,-26.0,0
5723007,12,25,5,JFK,MCO,1811,136.0,0
5723008,12,25,5,JFK,LGB,1811,71.0,0
5723009,12,25,5,ATL,BHM,1812,,0
5723010,12,25,5,RDU,EWR,1812,-18.0,0
5723011,12,25,5,ATL,ORF,1812,-4.0,0
5723012,12,25,5,OGG,HNL,1813,-5.0,0
5723013,12,25,5,STT,SJU,1813,40.0,0
5723014,12,25,5,ORD,ROC,1814,-23.0,0
5723015,12,25,5,DEN,MCO,1814,55.0,0
5723016,12,25,5,CLT,BDL,1814,-15.0,0
5723017,12,25,5,CLT,BOS,1814,-16.0,0
5723018,12,25,5,DFW,TYS,1815,24.0,0
5723019,12,25,5,DEN,MSP,1815,10.0,0
5723020,12,25,5,ATL,MIA,1815,-2.0,0
5723021,12,25,5,DFW,BMI,1815,-24.0,0
5723022,12,25,5,DFW,CVG,1815,-16.0,0
5723023,12,25,5,BWI,FLL,1815,6.0,0
5723024,12,25,5,GJT,PHX,1815,18.0,0
5723025,12,25,5,PDX,BUR,1815,-21.0,0
5723026,12,25,5,IAH,SNA,1815,-29.0,0
5723027,12,25,5,EWR,PBI,1815,60.0,0
5723028,12,25,5,IAD,SFO,1815,-18.0,0
5723029,12,25,5,BOS,ATL,1815,9.0,0
5723030,12,25,5,BOS,STL,1815,-14.0,0
5723031,12,25,5,BWI,MDW,1815,-7.0,0
5723032,12,25,5,TPA,HOU,1815,-18.0,0
5723033,12,25,5,PHX,SLC,1815,-13.0,0
5723034,12,25,5,SAN,SJC,1815,16.0,0
5723035,12,25,5,SAT,HOU,1815,7.0,0
5723036,12,25,5,SMF,LAS,1815,5.0,0
5723037,12,25,5,DEN,BDL,1815,-25.0,0
5723038,12,25,5,DEN,PHL,1815,-9.0,0
5723039,12,25,5,DTW,ATL,1815,124.0,0
5723040,12,25,5,EWR,STL,1815,-5.0,0
5723041,12,25,5,HOU,MDW,1815,-18.0,0
5723042,12,25,5,IND,MCO,1815,-18.0,0
5723043,12,25,5,LAS,BNA,1815,-17.0,0
5723044,12,25,5,LAS,PHX,1815,8.0,0
5723045,12,25,5,MCO,SJU,1815,-1.0,0
5723046,12,25,5,MIA,DFW,1815,-39.0,0
5723047,12,25,5,DFW,MIA,1815,59.0,0
5723048,12,25,5,BOS,MIA,1815,-36.0,0
5723049,12,25,5,STX,MIA,1815,-36.0,0
5723050,12,25,5,MIA,ORD,1815,-40.0,0
5723051,12,25,5,CLT,DFW,1815,37.0,0
5723052,12,25,5,PHX,DEN,1815,182.0,0
5723053,12,25,5,PHX,SNA,1815,-4.0,0
5723054,12,25,5,CLT,LAS,1815,6.0,0
5723055,12,25,5,CLT,LAX,1815,7.0,0
5723056,12,25,5,SJU,PHL,1815,-8.0,0
5723057,12,25,5,CLT,PDX,1815,-23.0,0
5723058,12,25,5,PHL,BOS,1815,30.0,0
5723059,12,25,5,BOS,SAN,1815,-10.0,0
5723060,12,25,5,SAN,PDX,1815,30.0,0
5723061,12,25,5,PDX,SFO,1815,-37.0,0
5723062,12,25,5,MKE,DFW,1815,66.0,0
5723063,12,25,5,MCO,BDL,1815,-19.0,0
5723064,12,25,5,SHV,DFW,1816,-8.0,0
5723065,12,25,5,TPA,IAH,1816,-20.0,0
5723066,12,25,5,ORD,TUL,1816,-10.0,0
5723067,12,25,5,ORD,BDL,1817,-11.0,0
5723068,12,25,5,JAX,JFK,1817,-16.0,0
5723069,12,25,5,BPT,DFW,1818,-17.0,0
5723070,12,25,5,CLL,DFW,1818,-16.0,0
5723071,12,25,5,IAH,MIA,1818,-14.0,0
5723072,12,25,5,FLL,JFK,1818,11.0,0
5723073,12,25,5,PVD,ATL,1819,-29.0,0
5723074,12,25,5,MIA,LGA,1819,-12.0,0
5723075,12,25,5,ORD,FAR,1819,-7.0,0
5723076,12,25,5,FLL,IAH,1819,-37.0,0
5723077,12,25,5,TXK,DFW,1820,1.0,0
5723078,12,25,5,SJT,DFW,1820,-10.0,0
5723079,12,25,5,ORD,MQT,1820,-8.0,0
5723080,12,25,5,ILM,ATL,1820,-7.0,0
5723081,12,25,5,MKG,ORD,1820,-9.0,0
5723082,12,25,5,IAD,PDX,1820,-3.0,0
5723083,12,25,5,ABQ,OAK,1820,-24.0,0
5723084,12,25,5,ATL,TPA,1820,-5.0,0
5723085,12,25,5,AUS,PHX,1820,12.0,0
5723086,12,25,5,BNA,BWI,1820,-2.0,0
5723087,12,25,5,BNA,JAX,1820,6.0,0
5723088,12,25,5,BWI,RDU,1820,10.0,0
5723089,12,25,5,STL,MSP,1820,-14.0,0
5723090,12,25,5,MKE,BOS,1820,-31.0,0
5723091,12,25,5,ONT,OAK,1820,26.0,0
5723092,12,25,5,PHL,BNA,1820,44.0,0
5723093,12,25,5,PHX,LAS,1820,-12.0,0
5723094,12,25,5,RSW,MDW,1820,3.0,0
5723095,12,25,5,SAN,PDX,1820,14.0,0
5723096,12,25,5,SAN,PHX,1820,-13.0,0
5723097,12,25,5,SJC,SAN,1820,3.0,0
5723098,12,25,5,SMF,PHX,1820,2.0,0
5723099,12,25,5,DEN,DTW,1820,1.0,0
5723100,12,25,5,DEN,MSP,1820,-7.0,0
5723101,12,25,5,DEN,SDF,1820,63.0,0
5723102,12,25,5,DEN,TPA,1820,50.0,0
5723103,12,25,5,ELP,DAL,1820,-9.0,0
5723104,12,25,5,LAS,DAL,1820,-20.0,0
5723105,12,25,5,MCI,STL,1820,-10.0,0
5723106,12,25,5,MDW,DAL,1820,0.0,0
5723107,12,25,5,LGA,DFW,1820,-11.0,0
5723108,12,25,5,DFW,MCI,1820,-31.0,0
5723109,12,25,5,DFW,CMH,1820,-28.0,0
5723110,12,25,5,DFW,TPA,1820,-1.0,0
5723111,12,25,5,DFW,ORD,1820,-28.0,0
5723112,12,25,5,DFW,RDU,1820,10.0,0
5723113,12,25,5,DFW,ATL,1820,17.0,0
5723114,12,25,5,CLT,MIA,1820,-19.0,0
5723115,12,25,5,PHL,MCO,1820,-27.0,0
5723116,12,25,5,CLT,MCO,1820,16.0,0
5723117,12,25,5,PHL,ATL,1820,-28.0,0
5723118,12,25,5,SEA,KOA,1820,-13.0,0
5723119,12,25,5,SEA,SJC,1820,-18.0,0
5723120,12,25,5,DFW,STL,1820,-14.0,0
5723121,12,25,5,DFW,MSY,1820,54.0,0
5723122,12,25,5,MIA,STT,1820,51.0,0
5723123,12,25,5,SJC,LAX,1821,-11.0,0
5723124,12,25,5,FSM,DFW,1821,-18.0,0
5723125,12,25,5,MCO,ORD,1821,-28.0,0
5723126,12,25,5,TPA,HPN,1821,-39.0,0
5723127,12,25,5,MSN,DFW,1822,5.0,0
5723128,12,25,5,ORD,TYS,1822,29.0,0
5723129,12,25,5,IAD,DFW,1822,-13.0,0
5723130,12,25,5,DCA,FLL,1822,2.0,0
5723131,12,25,5,ITO,HNL,1823,-5.0,0
5723132,12,25,5,ORD,LSE,1823,-14.0,0
5723133,12,25,5,FWA,ORD,1823,-11.0,0
5723134,12,25,5,ORD,TUS,1823,3.0,0
5723135,12,25,5,ICT,IAH,1824,-17.0,0
5723136,12,25,5,ORD,IND,1824,-11.0,0
5723137,12,25,5,ABI,DFW,1824,-11.0,0
5723138,12,25,5,LAX,TUS,1824,-9.0,0
5723139,12,25,5,ORD,CLE,1824,-9.0,0
5723140,12,25,5,TYR,DFW,1825,-22.0,0
5723141,12,25,5,DEN,ORD,1825,7.0,0
5723142,12,25,5,HNL,OGG,1825,-7.0,0
5723143,12,25,5,OGG,HNL,1825,-5.0,0
5723144,12,25,5,JFK,DEN,1825,113.0,0
5723145,12,25,5,SEA,PHX,1825,1.0,0
5723146,12,25,5,LGA,MIA,1825,-21.0,0
5723147,12,25,5,ORD,HPN,1825,-15.0,0
5723148,12,25,5,ORD,MEM,1825,-13.0,0
5723149,12,25,5,IAH,DEN,1825,-9.0,0
5723150,12,25,5,ATL,DEN,1825,-21.0,0
5723151,12,25,5,BNA,ECP,1825,0.0,0
5723152,12,25,5,BNA,MDW,1825,18.0,0
5723153,12,25,5,DAL,RDU,1825,-1.0,0
5723154,12,25,5,MDW,STL,1825,2.0,0
5723155,12,25,5,MEM,BWI,1825,-11.0,0
5723156,12,25,5,PDX,SNA,1825,29.0,0
5723157,12,25,5,PHL,DEN,1825,-6.0,0
5723158,12,25,5,RDU,BWI,1825,25.0,0
5723159,12,25,5,SAT,PHX,1825,-7.0,0
5723160,12,25,5,SFO,LAX,1825,-24.0,0
5723161,12,25,5,SLC,PHX,1825,-8.0,0
5723162,12,25,5,DCA,BNA,1825,-12.0,0
5723163,12,25,5,DTW,MDW,1825,-16.0,0
5723164,12,25,5,EWR,MDW,1825,-6.0,0
5723165,12,25,5,LAS,SDF,1825,-6.0,0
5723166,12,25,5,LAX,SMF,1825,44.0,0
5723167,12,25,5,LGA,DAL,1825,-32.0,0
5723168,12,25,5,MCO,PHL,1825,2.0,0
5723169,12,25,5,JFK,SEA,1825,27.0,0
5723170,12,25,5,ORD,DFW,1825,-13.0,0
5723171,12,25,5,CLT,DEN,1825,-4.0,0
5723172,12,25,5,EWR,CLT,1825,19.0,0
5723173,12,25,5,CLT,STL,1825,-8.0,0
5723174,12,25,5,PHL,PBI,1825,3.0,0
5723175,12,25,5,CLT,FLL,1825,-8.0,0
5723176,12,25,5,PHL,PIT,1825,5.0,0
5723177,12,25,5,MSY,CLT,1825,134.0,0
5723178,12,25,5,SNA,SEA,1825,5.0,0
5723179,12,25,5,PSP,SEA,1825,-2.0,0
5723180,12,25,5,DFW,DTW,1825,-31.0,0
5723181,12,25,5,LAS,LGB,1825,9.0,0
5723182,12,25,5,MCO,BOS,1825,-8.0,0
5723183,12,25,5,FLL,PHL,1825,43.0,0
5723184,12,25,5,TPA,LGA,1825,-14.0,0
5723185,12,25,5,LGB,SEA,1825,18.0,0
5723186,12,25,5,ACT,DFW,1826,-17.0,0
5723187,12,25,5,GRR,IAH,1826,-20.0,0
5723188,12,25,5,HNL,LIH,1826,-3.0,0
5723189,12,25,5,MLI,DFW,1826,10.0,0
5723190,12,25,5,BWI,LAX,1826,14.0,0
5723191,12,25,5,RIC,DFW,1826,-17.0,0
5723192,12,25,5,SIT,JNU,1826,-33.0,0
5723193,12,25,5,IAH,BOI,1827,-15.0,0
5723194,12,25,5,DCA,ORD,1827,-29.0,0
5723195,12,25,5,DEN,SLC,1828,14.0,0
